Date,Open,High,Low,Close,Adj Close,Volume
2009-11-15,20.752199,20.986900,20.656900,20.935600,11.253781,3537465
2009-11-16,21.192200,21.727501,21.140900,21.500200,11.557278,5797346
2009-11-17,21.558901,21.815500,21.368200,21.551500,11.584855,6452226
2009-11-18,21.624800,21.764200,21.258200,21.404900,11.506048,3586776
2009-11-19,21.243500,21.808201,21.162901,21.448900,11.529700,4918370
2009-11-22,21.448900,21.954800,21.412201,21.815500,11.726765,4470559
2009-11-23,21.910801,21.954800,21.382900,21.441500,11.525723,5019625
2009-11-24,21.507500,21.925501,21.492901,21.661501,11.643984,9181265
2009-11-25,21.742201,21.830200,21.375500,21.595501,11.608507,4660659
2009-11-26,21.155500,21.390200,20.979500,21.126200,11.356238,6180426
2009-11-29,21.302200,21.962200,21.287500,21.837500,11.738592,4808981
2009-11-30,21.558901,21.815500,21.243500,21.529499,11.573029,6464979
2009-12-01,21.705500,21.815500,21.368200,21.558901,11.588832,6465818
2009-12-02,21.419500,21.683500,21.404900,21.485500,11.549376,4581744
2009-12-03,21.419500,21.448900,21.001600,21.118900,11.352311,3631589
2009-12-06,21.228901,21.316900,20.862200,21.111500,11.348333,2148756
2009-12-07,21.302200,21.302200,20.906200,21.170200,11.379889,3456721
2009-12-08,20.964899,21.353500,20.832899,21.294901,11.446920,3548456
2009-12-09,21.199499,21.485500,20.884199,21.140900,11.364139,3955215
2009-12-10,21.309500,21.551500,21.243500,21.434200,11.521802,3596418
2009-12-13,21.492901,21.727501,21.456200,21.698200,11.663712,3237772
2009-12-14,21.815500,21.918200,21.595501,21.800800,11.718863,2965360
2009-12-15,21.778799,21.830200,21.617500,21.742201,11.687365,4090134
2009-12-16,21.522200,21.815500,21.206900,21.412201,11.509976,10045823
2009-12-17,21.177500,21.720200,20.656900,21.500200,11.557278,11916668
2009-12-20,21.712900,21.712900,21.170200,21.170200,11.379889,3028947
2009-12-21,21.192200,21.338900,20.972200,21.338900,11.470572,3148022
2009-12-22,21.448900,22.101500,21.360901,22.035500,11.845026,4504036
2009-12-23,22.138201,22.204100,21.918200,22.182199,11.923883,1120453
2009-12-28,22.548800,22.908100,22.490101,22.746799,12.227378,2545808
2009-12-29,22.981400,22.996099,22.754101,22.834801,12.274683,1844004
2009-12-30,23.003500,23.098801,22.834801,22.930099,12.325912,2541558
2010-01-03,22.930099,23.318800,22.849400,22.922800,12.321986,1723796
2010-01-04,23.318800,23.582800,23.113400,23.223400,12.483571,3122342
2010-01-05,23.098801,23.186800,22.820101,22.878799,12.298334,3015279
2010-01-06,22.790800,23.157400,22.446100,22.512100,12.101218,2983529
2010-01-07,22.827400,23.238100,22.805500,23.069401,12.400789,4667799
2010-01-10,23.186800,23.502100,23.113400,23.135401,12.436270,2875901
2010-01-11,22.915400,23.260099,22.768801,23.025400,12.377138,3387705
2010-01-12,23.025400,23.076799,22.739500,22.805500,12.258936,3794638
2010-01-13,22.915400,23.252800,22.732100,22.746799,12.227378,4121285
2010-01-14,22.805500,22.878799,22.570801,22.768801,12.239208,4419798
2010-01-17,22.490101,22.644100,22.438801,22.534100,12.113045,6040159
2010-01-18,22.578100,22.724800,22.233500,22.453501,12.069717,5195294
2010-01-19,22.732100,22.768801,22.402100,22.490101,12.089392,5028395
2010-01-20,22.438801,22.438801,22.079500,22.167500,11.915981,5170019
2010-01-21,21.764200,21.866800,21.412201,21.536900,11.577004,7092057
2010-01-24,21.052900,21.624800,21.052900,21.412201,11.509976,6718442
2010-01-26,21.045500,21.463499,20.935600,21.008900,11.293182,6597331
2010-01-27,21.008900,21.074900,20.546900,20.715599,11.135523,7540930
2010-01-28,20.532200,20.656900,20.165600,20.172899,10.843797,9014948
2010-01-31,20.172899,20.422300,19.820900,20.004299,10.753169,5854552
2010-02-01,20.385599,20.385599,19.740299,20.048300,10.776817,4661859
2010-02-02,20.128901,20.473600,20.018900,20.018900,10.761016,4503284
2010-02-03,19.989599,20.290300,19.835600,20.202299,10.859603,4152619
2010-02-04,19.799000,20.018900,19.622999,19.930901,10.713712,9264656
2010-02-07,19.982300,20.194901,19.813601,20.026300,10.764994,5148542
2010-02-08,20.092300,20.436899,20.070299,20.334200,10.930503,4401136
2010-02-09,20.532200,20.832899,20.341600,20.458900,10.997534,6933011
2010-02-10,20.605600,21.001600,20.568899,20.759600,11.159174,5116161
2010-02-11,21.104200,21.390200,20.898899,21.287500,11.442943,8782891
2010-02-14,21.375500,21.558901,21.243500,21.456200,11.533626,6075842
2010-02-15,21.529499,21.947500,21.529499,21.668800,11.647907,6287141
2010-02-16,21.925501,21.962200,21.668800,21.742201,11.687365,5005670
2010-02-17,21.778799,22.864100,21.456200,22.438801,12.061815,12796547
2010-02-18,22.768801,23.076799,22.695499,22.878799,12.298334,11392045
2010-02-21,23.384800,23.832100,23.282101,23.766100,12.775295,11496673
2010-02-22,23.355400,23.692699,23.238100,23.582800,12.977083,11208939
2010-02-23,23.289400,23.355400,23.003500,23.282101,12.811613,9721323
2010-02-24,23.282101,23.326099,22.754101,22.849400,12.573509,8138195
2010-02-25,22.776100,22.966801,22.695499,22.827400,12.561405,7675677
2010-02-28,22.988800,23.920099,22.981400,23.905399,13.154602,8590814
2010-03-01,23.971399,24.132700,23.392099,23.538700,12.952814,5243055
2010-03-02,23.766100,24.088699,23.692699,23.883400,13.142499,6211804
2010-03-03,23.978701,24.352699,23.824699,24.162100,13.295857,8353825
2010-03-04,24.140100,24.154699,23.722099,23.986099,13.199010,5876081
2010-03-07,24.198700,24.337999,23.780701,23.854099,13.126374,7846573
2010-03-08,23.736700,24.118000,23.590099,23.986099,13.199010,8546998
2010-03-09,23.883400,23.993401,23.480101,23.634100,13.005314,7041532
2010-03-10,23.780701,23.898100,23.634100,23.678101,13.029525,5927709
2010-03-11,23.729401,23.736700,23.318800,23.450800,12.904448,5296653
2010-03-14,23.245399,23.560699,23.245399,23.245399,12.791418,6002941
2010-03-15,23.282101,23.355400,22.915400,23.135401,12.730890,6168104
2010-03-16,22.952101,23.040100,22.688101,22.805500,12.549356,11320792
2010-03-17,22.724800,22.908100,22.600100,22.812799,12.553369,11194388
2010-03-18,22.739500,23.392099,22.732100,23.318800,12.831811,7128406
2010-03-21,23.098801,23.348101,23.062099,23.274799,12.807596,3973206
2010-03-22,23.318800,23.465401,23.172100,23.421400,12.888269,9799703
2010-03-23,23.458099,23.707399,23.355400,23.516800,12.940763,6856113
2010-03-24,23.458099,23.560699,23.362801,23.465401,12.912480,4107009
2010-03-25,23.428801,23.428801,22.886101,23.208799,12.771281,8801513
2010-03-28,23.238100,23.304100,23.025400,23.062099,12.690553,6233629
2010-03-29,23.098801,23.399401,22.966801,23.260099,12.799508,8731932
2010-03-30,23.260099,23.692699,23.223400,23.311399,12.827740,9458353
2010-03-31,23.333401,23.428801,22.988800,23.208799,12.771281,7303769
2010-04-06,23.282101,23.311399,23.084101,23.230801,12.783384,3732734
2010-04-07,23.370100,23.406799,23.062099,23.113400,12.718781,5275576
2010-04-08,23.230801,23.509399,23.186800,23.428801,12.892344,5140401
2010-04-09,23.546101,23.612101,23.296801,23.392099,12.872146,7549664
2010-04-12,23.465401,23.795401,23.414101,23.736700,13.061771,4494425
2010-04-13,23.619400,23.758699,23.509399,23.670700,13.025455,4566898
2010-04-14,23.817400,24.052099,23.685400,23.978701,13.194938,6128161
2010-04-15,23.949400,24.096100,23.868700,24.037399,13.227241,6454544
2010-04-16,23.920099,24.066700,23.538700,23.751400,13.069859,8119035
2010-04-19,23.509399,23.560699,23.304100,23.362801,12.856023,6864936
2010-04-20,23.443399,23.458099,23.018101,23.076799,12.698645,5463613
2010-04-21,23.172100,23.238100,22.798100,22.834801,12.565476,11071973
2010-04-22,22.475500,22.636801,22.108801,22.255501,12.246698,7657555
2010-04-23,22.255501,22.292200,21.991501,22.064800,12.141762,10347721
2010-04-27,22.072201,22.182199,21.925501,21.925501,12.065109,6351930
2010-04-28,21.602800,21.822800,21.595501,21.815500,12.004577,13404596
2010-04-29,22.013500,22.020800,21.830200,21.874201,12.036880,12286246
2010-04-30,21.925501,21.925501,21.265499,21.478201,11.818971,15180389
2010-05-03,21.302200,21.316900,20.935600,20.994200,11.552633,13178216
2010-05-04,21.082199,21.221500,20.495600,20.495600,11.278266,13192324
2010-05-05,20.312300,20.964899,20.268299,20.847601,11.471963,6410792
2010-05-06,20.862200,20.906200,20.392900,20.524900,11.294390,11550510
2010-05-07,20.033600,20.950199,19.865000,20.495600,11.278266,6789088
2010-05-10,20.444300,21.045500,20.385599,21.045500,11.580864,5749250
2010-05-11,21.177500,21.177500,20.803600,20.825600,11.459858,7871294
2010-05-12,21.118900,21.676201,21.067600,21.602800,11.887536,11040825
2010-05-13,21.793501,21.866800,21.514900,21.830200,12.012669,7581056
2010-05-14,21.690800,21.910801,21.632200,21.874201,12.036880,6265400
2010-05-17,21.558901,21.646900,21.155500,21.258200,11.697908,7677927
2010-05-18,21.426901,21.602800,21.309500,21.419500,11.786670,8422700
2010-05-19,21.096901,21.265499,20.862200,20.862200,11.479997,7132561
2010-05-20,21.118900,21.294901,20.656900,20.935600,11.520388,20333951
2010-05-21,20.620199,21.052900,20.077600,21.001600,11.556707,11523364
2010-05-24,20.788900,21.089600,20.583599,20.964899,11.536511,4419700
2010-05-25,20.752199,20.920900,20.664200,20.715599,11.399328,6982775
2010-05-26,20.950199,21.008900,20.590900,20.612900,11.342814,5508865
2010-05-27,20.532200,20.546900,20.018900,20.319599,11.181419,7102555
2010-05-28,20.649599,21.250900,20.620199,21.192200,11.661590,21956084
2010-05-31,21.118900,21.536900,20.913601,21.338900,11.742316,15162909
2010-06-01,21.184900,21.287500,21.001600,21.192200,11.661590,10947874
2010-06-02,21.148199,21.500200,21.089600,21.199499,11.665607,16152168
2010-06-03,21.529499,21.595501,21.272900,21.566200,11.867393,6698970
2010-06-04,21.595501,21.661501,21.082199,21.331499,11.738242,12413440
2010-06-07,20.869600,20.891600,20.649599,20.744900,11.415450,7331560
2010-06-08,20.774200,20.942900,20.532200,20.752199,11.419467,5373928
2010-06-09,20.796200,21.001600,20.634899,20.825600,11.459858,3687425
2010-06-10,20.898899,20.898899,20.759600,20.884199,11.492105,14355524
2010-06-11,21.228901,21.258200,21.016199,21.133499,11.629287,9104828
2010-06-15,21.155500,21.236200,20.986900,21.126200,11.625273,5715687
2010-06-16,21.375500,21.514900,21.228901,21.228901,11.681787,6191768
2010-06-17,21.082199,21.316900,21.082199,21.221500,11.677712,8034806
2010-06-18,21.412201,21.544201,21.228901,21.441500,11.798773,13170746
2010-06-21,21.830200,21.830200,21.566200,21.778799,11.984383,12185721
2010-06-22,21.632200,21.668800,21.448900,21.558901,11.863377,16094356
2010-06-23,21.492901,21.690800,21.470900,21.558901,11.863377,2991796
2010-06-24,21.698200,21.998800,21.617500,21.896200,12.048983,23098911
2010-06-25,21.595501,21.749500,21.206900,21.338900,11.742316,7568416
2010-06-28,21.507500,21.632200,21.243500,21.404900,11.778633,5656204
2010-06-29,21.434200,21.734800,21.089600,21.170200,11.649483,9687625
2010-06-30,20.715599,21.030899,20.693600,21.008900,11.560723,5080243
2010-07-01,20.854900,20.891600,20.297600,20.363600,11.205630,6809676
2010-07-02,20.458900,20.678900,20.392900,20.627600,11.350901,6525372
2010-07-05,20.598200,20.722900,20.202299,20.304899,11.173327,3510233
2010-07-06,20.092300,20.143600,19.886900,20.143600,11.084571,4068564
2010-07-07,19.916300,20.202299,19.886900,20.150900,11.088584,4818825
2010-07-08,20.517599,20.986900,20.480900,20.913601,11.508284,5679831
2010-07-09,21.060200,21.155500,20.605600,20.869600,11.484073,3011440
2010-07-12,20.913601,20.994200,20.744900,20.891600,11.496180,2206399
2010-07-13,20.935600,21.038200,20.700899,20.847601,11.471963,2529603
2010-07-14,21.265499,21.360901,21.192200,21.309500,11.726138,2560292
2010-07-15,21.258200,21.258200,20.898899,20.994200,11.552633,2824482
2010-07-16,20.972200,21.118900,20.627600,20.700899,11.391238,2692273
2010-07-19,20.532200,20.700899,20.429600,20.605600,11.338797,1919263
2010-07-20,20.612900,20.979500,20.590900,20.898899,11.500193,2637587
2010-07-21,20.898899,20.935600,20.627600,20.744900,11.415450,3509847
2010-07-22,20.678900,21.001600,20.583599,20.774200,11.431574,3522522
2010-07-23,21.184900,21.448900,21.148199,21.368200,11.758439,5299734
2010-07-26,21.844801,22.218800,21.742201,22.057501,12.137748,8546113
2010-07-27,22.277500,22.424101,22.189501,22.262800,12.250717,5243528
2010-07-28,22.394800,22.959400,22.306801,22.827400,12.561405,7365949
2010-07-29,22.805500,23.076799,22.673500,22.900801,12.601797,7003832
2010-07-30,22.944799,22.944799,22.651501,22.798100,12.545280,8086582
2010-08-02,22.952101,23.091400,22.930099,23.025400,12.670359,2668767
2010-08-03,23.025400,23.025400,22.812799,22.944799,12.626005,4219281
2010-08-04,22.886101,22.966801,22.790800,22.834801,12.565476,3465451
2010-08-05,23.025400,23.047400,22.893400,22.893400,12.597721,3884980
2010-08-06,22.930099,23.142799,22.893400,23.120800,12.722857,2707211
2010-08-09,22.974100,23.304100,22.974100,23.201401,12.767209,4584918
2010-08-10,23.084101,23.194099,22.996099,23.098801,12.710748,6036914
2010-08-11,23.135401,23.260099,22.497499,22.512100,12.387901,5391431
2010-08-12,22.402100,22.453501,22.101500,22.270100,12.254734,5034113
2010-08-13,22.328800,22.732100,22.292200,22.702801,12.492840,4291336
2010-08-16,22.402100,22.864100,22.343500,22.783501,12.537247,3286755
2010-08-17,22.812799,23.084101,22.622101,22.908100,12.605812,3888305
2010-08-18,23.311399,23.421400,23.120800,23.318800,12.831811,4051032
2010-08-19,23.465401,23.494699,22.834801,23.428801,12.892344,6923391
2010-08-20,23.282101,23.670700,23.150101,23.450800,12.904448,8690476
2010-08-23,23.355400,23.516800,23.106100,23.245399,12.791418,6528243
2010-08-24,22.548800,22.600100,22.270100,22.460800,12.743418,11211313
2010-08-25,22.358200,22.409500,22.086800,22.167500,12.577013,5655820
2010-08-26,22.255501,22.871500,22.167500,22.798100,12.934791,8638241
2010-08-27,22.754101,23.230801,22.680799,23.179399,13.151127,5482629
2010-08-30,23.318800,23.509399,23.267401,23.421400,13.288428,4563694
2010-08-31,23.465401,23.568100,23.326099,23.436100,13.296770,7440838
2010-09-01,23.560699,24.015400,23.524099,23.993401,13.612959,6157325
2010-09-02,24.198700,24.426001,24.162100,24.411400,13.850118,5544789
2010-09-03,24.492001,24.748699,24.426001,24.638700,13.979080,4127513
2010-09-06,24.858700,24.880699,24.601999,24.807400,14.074795,4534238
2010-09-07,24.748699,24.770700,24.337999,24.440701,13.866742,6371973
2010-09-08,24.382000,24.565399,24.279400,24.367399,13.825156,4255603
2010-09-09,24.440701,24.778000,24.433399,24.770700,14.053970,3637937
2010-09-10,24.785400,25.063999,24.543400,24.616699,13.966599,3772539
2010-09-13,24.931999,25.108000,24.888000,25.078699,14.228719,4820715
2010-09-14,25.042000,25.115299,24.807400,24.844000,14.095556,3977648
2010-09-15,25.005301,25.071301,24.601999,24.704700,14.016526,7100551
2010-09-16,24.675400,24.704700,24.337999,24.337999,13.808472,8276272
2010-09-17,24.360001,24.587400,24.323400,24.535999,13.920812,3311752
2010-09-20,24.352699,24.609400,24.286699,24.609400,13.962457,2738867
2010-09-21,24.858700,24.865999,24.308701,24.367399,13.825156,3575994
2010-09-22,24.528700,24.844000,24.477400,24.675400,13.999905,2787759
2010-09-23,24.675400,25.049299,24.616699,24.873400,14.112240,2916651
2010-09-24,24.550699,24.836700,24.492001,24.748699,14.041488,6109508
2010-09-27,25.056700,25.540600,24.976000,25.467300,14.449197,3920548
2010-09-28,25.364700,25.364700,24.954000,25.078699,14.228719,2904521
2010-09-29,24.917299,25.071301,24.550699,24.616699,13.966599,4901394
2010-09-30,24.712000,24.726700,24.118000,24.118000,13.683655,5146243
2010-10-01,24.235399,24.389400,23.729401,24.125401,13.687850,3019104
2010-10-03,24.162100,24.418699,24.052099,24.228100,13.746121,1514485
2010-10-04,24.110701,24.535999,23.868700,24.403999,13.845920,3683867
2010-10-05,24.712000,24.924700,24.682699,24.807400,14.074795,3578615
2010-10-06,24.712000,24.792700,24.433399,24.733999,14.033147,2404990
2010-10-07,24.638700,25.115299,24.484699,24.931999,14.145485,3308550
2010-10-10,25.005301,25.005301,24.550699,24.653400,13.987419,2017694
2010-10-11,24.558001,24.763300,23.986099,24.132700,13.691992,3445691
2010-10-12,24.330700,24.418699,23.971399,24.052099,13.646264,2601400
2010-10-13,24.374701,24.418699,24.176701,24.330700,13.804332,3332074
2010-10-14,24.198700,24.301399,24.103399,24.103399,13.675373,1742381
2010-10-17,24.088699,24.162100,23.846701,23.978701,13.604624,2121137
2010-10-18,24.103399,24.323400,23.993401,24.176701,13.716957,6151956
2010-10-19,23.971399,24.228100,23.736700,24.147400,13.700333,4439967
2010-10-20,24.601999,24.990700,24.514000,24.756001,14.045630,6069208
2010-10-21,24.726700,24.924700,24.675400,24.858700,14.103901,4655231
2010-10-24,24.844000,24.924700,24.697399,24.814699,14.078937,3168389
2010-10-25,24.646000,24.726700,24.492001,24.667999,13.995703,3820689
2010-10-26,24.462700,24.543400,24.096100,24.279400,13.775227,2957857
2010-10-27,24.169399,24.675400,24.015400,24.587400,13.949976,2423590
2010-10-28,24.169399,24.675400,24.015400,24.301399,13.787709,6440760
2010-10-31,24.264700,24.316000,24.037399,24.257401,13.762744,2955551
2010-11-01,24.110701,24.492001,24.088699,24.213400,13.737779,1977267
2010-11-02,24.110701,24.411400,24.052099,24.140100,13.696192,4208808
2010-11-03,24.396700,24.667999,24.257401,24.587400,13.949976,3629830
2010-11-04,24.924700,24.954000,24.785400,24.873400,14.112240,3514663
2010-11-07,24.917299,24.931999,24.653400,24.807400,14.074795,2008819
2010-11-08,24.733999,24.822001,24.506701,24.609400,13.962457,3389840
2010-11-09,24.521400,24.550699,24.052099,24.228100,13.746121,3432970
2010-11-10,24.337999,24.587400,24.301399,24.426001,13.858402,4183013
2010-11-11,24.308701,24.528700,24.235399,24.403999,13.845920,4314555
2010-11-14,24.528700,24.667999,24.433399,24.455400,13.875083,2409061
2010-11-15,24.418699,24.660700,24.367399,24.624001,13.970739,2590010
2010-11-16,24.286699,24.418699,24.235399,24.235399,13.750262,3003799
2010-11-17,24.206100,24.550699,23.942101,24.455400,13.875083,3975466
2010-11-18,24.403999,24.587400,24.066700,24.308701,13.791850,2282997
2010-11-21,24.492001,24.558001,24.147400,24.250000,13.758543,1997615
2010-11-22,24.162100,24.228100,23.788099,23.934700,13.579657,3389877
2010-11-23,23.568100,23.736700,23.509399,23.648701,13.417389,5486312
2010-11-24,23.663401,23.832100,23.443399,23.604700,13.392426,3802919
2010-11-25,23.597401,23.729401,23.472700,23.656099,13.421587,4263543
2010-11-28,23.472700,23.597401,23.135401,23.421400,13.288428,3726802
2010-11-29,23.098801,23.208799,23.003500,23.069401,13.088718,5682156
2010-11-30,22.739500,23.062099,22.739500,22.996099,13.047131,2946954
2010-12-01,23.069401,23.362801,23.062099,23.172100,13.146985,5394271
2010-12-02,23.443399,23.450800,23.201401,23.274799,13.205252,2103218
2010-12-05,23.186800,23.318800,23.113400,23.230801,13.180289,2648373
2010-12-06,23.318800,23.751400,23.120800,23.619400,13.400767,3744791
2010-12-07,23.509399,23.604700,23.326099,23.406799,13.280143,2886527
2010-12-08,23.524099,23.663401,23.370100,23.465401,13.313392,3536524
2010-12-09,23.538700,23.553400,23.135401,23.201401,13.163608,3409118
2010-12-12,23.392099,23.421400,23.135401,23.179399,13.151127,2324103
2010-12-13,23.245399,23.304100,23.120800,23.186800,13.155326,1714677
2010-12-14,23.296801,23.384800,23.120800,23.164801,13.142842,4903349
2010-12-15,23.128099,23.201401,23.003500,23.172100,13.146985,3689095
2010-12-16,23.106100,23.311399,23.106100,23.113400,13.113680,1546495
2010-12-19,23.274799,23.355400,23.172100,23.223400,13.176093,3173549
2010-12-20,23.318800,23.568100,23.245399,23.480101,13.321733,2924333
2010-12-21,23.524099,23.656099,23.465401,23.597401,13.388285,2173704
2010-12-22,23.722099,23.912701,23.634100,23.758699,13.479799,1702822
2010-12-23,23.773399,23.861401,23.692699,23.758699,13.479799,3436291
2010-12-28,23.758699,23.758699,23.472700,23.634100,13.409107,1277735
2010-12-29,23.729401,23.817400,23.619400,23.685400,13.438213,1005342
2010-12-30,23.656099,23.700100,23.465401,23.465401,13.313392,1513331
2011-01-03,23.472700,23.531401,23.150101,23.384800,13.267667,1881311
2011-01-04,23.333401,23.333401,22.783501,22.842100,12.959756,3447949
2011-01-05,22.959400,22.988800,22.739500,22.820101,12.947274,3242316
2011-01-06,22.754101,23.025400,22.702801,22.937500,13.013883,2393728
2011-01-09,22.805500,22.930099,22.754101,22.878799,12.980579,1523985
2011-01-10,22.783501,22.959400,22.776100,22.915400,13.001344,1762021
2011-01-11,22.827400,22.966801,22.790800,22.849400,12.963897,1687693
2011-01-12,22.996099,23.384800,22.864100,23.326099,13.234359,2663428
2011-01-13,23.582800,23.905399,23.443399,23.773399,13.488140,3254145
2011-01-16,23.905399,23.964100,23.634100,23.817400,13.513104,3771118
2011-01-17,23.832100,23.971399,23.692699,23.934700,13.579657,1956446
2011-01-18,23.868700,24.609400,23.744101,24.455400,13.875083,4298185
2011-01-19,24.528700,24.704700,24.323400,24.572701,13.941638,4203795
2011-01-20,24.712000,24.858700,24.565399,24.653400,13.987419,3918489
2011-01-23,24.565399,25.078699,24.301399,25.042000,14.207894,3626805
2011-01-24,25.071301,25.203300,24.822001,25.152000,14.270308,2759046
2011-01-26,24.939301,24.997999,24.741400,24.822001,14.083077,4081880
2011-01-27,24.829300,24.910000,24.646000,24.748699,14.041488,6018341
2011-01-30,24.712000,25.034700,24.572701,24.954000,14.157969,4501345
2011-01-31,24.865999,24.924700,24.631399,24.682699,14.004039,3364597
2011-02-01,24.924700,24.931999,24.646000,24.733999,14.033147,3154830
2011-02-02,24.646000,24.704700,24.455400,24.565399,13.937489,2769727
2011-02-03,24.535999,24.873400,24.528700,24.807400,14.074795,2817706
2011-02-06,24.931999,24.997999,24.865999,24.954000,14.157969,1937212
2011-02-07,24.968700,24.968700,24.719400,24.858700,14.103901,2647616
2011-02-08,24.785400,24.858700,24.492001,24.565399,13.937489,3675938
2011-02-09,24.733999,24.954000,24.660700,24.865999,14.108040,3149048
2011-02-10,24.858700,24.910000,24.697399,24.697399,14.012383,2934604
2011-02-13,24.931999,24.939301,24.799999,24.895300,14.124664,2477672
2011-02-14,24.712000,25.115299,24.704700,25.049299,14.212040,3281070
2011-02-15,25.108000,25.327999,25.005301,25.181299,14.286929,2938123
2011-02-16,25.181299,25.856001,24.873400,25.115299,14.249485,6206265
2011-02-17,25.115299,25.232700,24.770700,24.873400,14.112240,3519419
2011-02-20,25.078699,25.100700,24.756001,25.063999,14.220380,4162266
2011-02-21,24.587400,24.675400,24.279400,24.308701,14.159046,6671247
2011-02-22,24.257401,24.521400,24.110701,24.176701,14.082159,2905279
2011-02-23,24.022699,24.132700,23.758699,23.905399,13.924134,3099075
2011-02-24,24.081400,24.448000,23.905399,24.389400,14.206049,3741654
2011-02-27,24.242701,24.345400,23.978701,24.294001,14.150486,1976039
2011-02-28,24.440701,24.543400,24.403999,24.433399,14.231680,3186510
2011-03-01,24.271999,24.360001,24.081400,24.206100,14.099284,3657729
2011-03-02,24.271999,24.426001,24.191401,24.367399,14.193238,3360383
2011-03-03,24.587400,24.733999,24.492001,24.675400,14.372639,2402807
2011-03-06,24.601999,24.646000,24.015400,24.176701,14.082159,3765115
2011-03-07,24.052099,24.220699,24.052099,24.147400,14.065091,2297200
2011-03-08,24.066700,24.132700,23.531401,23.663401,13.783179,5164102
2011-03-09,23.758699,23.758699,23.333401,23.436100,13.650783,4398907
2011-03-10,23.142799,23.296801,22.937500,23.032801,13.415874,5047617
2011-03-14,22.842100,23.047400,22.233500,22.541500,13.129708,4159867
2011-03-15,22.145500,22.966801,22.050200,22.849400,13.309049,6084112
2011-03-16,22.805500,22.959400,22.446100,22.783501,13.270664,7239376
2011-03-17,22.732100,22.996099,22.482800,22.952101,13.368871,6902998
2011-03-20,22.768801,22.827400,22.607500,22.783501,13.270664,2632824
2011-03-21,23.135401,23.135401,22.739500,22.842100,13.304798,2581728
2011-03-22,22.842100,22.908100,22.666100,22.783501,13.270664,2530562
2011-03-23,22.937500,23.128099,22.783501,23.106100,13.458570,2381421
2011-03-24,23.304100,23.443399,23.047400,23.208799,13.518391,7138964
2011-03-27,23.091400,23.179399,22.981400,23.076799,13.441501,1978264
2011-03-28,23.025400,23.340799,22.878799,23.282101,13.561082,4091710
2011-03-29,23.458099,23.802700,23.333401,23.714701,13.813059,4543436
2011-03-30,23.524099,23.582800,23.216101,23.304100,13.573897,6723113
2011-03-31,23.392099,24.008101,23.326099,23.795401,13.860067,6044087
2011-04-04,24.037399,24.088699,23.795401,24.037399,14.001019,5132688
2011-04-05,24.088699,24.088699,23.707399,23.810101,13.868625,3247877
2011-04-06,23.942101,24.125401,23.795401,23.810101,13.868625,3944639
2011-04-07,23.810101,23.898100,23.516800,23.788099,13.855810,3776621
2011-04-08,23.905399,24.081400,23.773399,24.000700,13.979650,3539378
2011-04-11,23.788099,24.235399,23.788099,24.235399,14.116351,3399369
2011-04-12,24.110701,24.271999,23.802700,23.920099,13.932698,3607561
2011-04-13,24.015400,24.264700,23.986099,24.140100,14.060841,4735736
2011-04-14,24.382000,24.389400,24.081400,24.228100,14.112100,3782921
2011-04-15,24.279400,24.396700,24.220699,24.250000,14.124851,2473626
2011-04-18,24.382000,24.418699,24.162100,24.271999,14.137668,3951108
2011-04-19,24.052099,24.184000,23.978701,24.125401,14.052278,3902709
2011-04-20,24.345400,24.469999,24.191401,24.469999,14.252997,5519924
2011-04-21,24.712000,24.954000,24.565399,24.917299,14.513534,4721874
2011-04-27,24.990700,25.063999,24.382000,24.492001,14.265812,3877647
2011-04-28,24.697399,24.865999,24.558001,24.601999,14.329885,3733723
2011-04-29,24.492001,24.543400,24.118000,24.418699,14.223116,4936271
2011-05-02,24.426001,24.528700,24.125401,24.396700,14.210302,2823221
2011-05-03,24.198700,24.360001,24.037399,24.242701,14.120604,2983597
2011-05-04,23.978701,24.140100,23.890699,24.052099,14.009584,3072035
2011-05-05,23.971399,24.081400,23.751400,24.052099,14.009584,2733733
2011-05-06,24.118000,24.345400,24.030100,24.198700,14.094975,2707726
2011-05-09,24.389400,24.616699,24.279400,24.550699,14.300000,3717736
2011-05-10,24.601999,24.638700,24.294001,24.403999,14.214554,2539767
2011-05-11,24.521400,24.653400,24.448000,24.550699,14.300000,2121368
2011-05-12,24.286699,24.389400,24.220699,24.242701,14.120604,2913708
2011-05-13,24.198700,24.345400,23.846701,24.271999,14.137668,3184778
2011-05-16,24.052099,24.271999,24.052099,24.198700,14.094975,1983438
2011-05-17,24.198700,24.250000,23.986099,24.191401,14.090723,2884762
2011-05-18,24.235399,24.543400,24.220699,24.484699,14.261560,4166104
2011-05-19,24.638700,24.829300,24.477400,24.646000,14.355512,3899023
2011-05-20,24.631399,24.682699,24.580000,24.660700,14.364075,1489732
2011-05-23,24.389400,24.455400,24.147400,24.271999,14.137668,3363916
2011-05-24,24.140100,24.191401,23.773399,23.986099,13.971140,3242635
2011-05-25,23.839399,23.912701,23.538700,23.560699,13.723357,4292996
2011-05-26,23.758699,23.964100,23.722099,23.964100,13.958329,3520662
2011-05-27,23.861401,24.308701,23.839399,24.257401,14.129165,3348588
2011-05-30,24.110701,24.198700,23.956699,24.096100,14.035214,1956214
2011-05-31,24.154699,24.469999,24.030100,24.345400,14.180421,3573914
2011-06-01,24.418699,24.418699,24.162100,24.294001,14.150486,3131501
2011-06-02,24.000700,24.015400,23.795401,23.898100,13.919883,3598376
